MC5;
time/s;Fluo/V;P700 deltaI/I x10³;
129.800;0.2705;0.5413;
129.820;0.2705;0.5208;
129.840;0.2643;0.5372;
129.860;0.2643;0.5413;
129.880;0.2643;0.5208;
129.900;0.2735;0.5618;
129.920;0.2735;0.5618;
129.940;0.2732;0.5454;
129.960;0.2732;0.5864;
129.980;0.2732;0.5700;
130.000;0.2692;0.5495;
130.020;0.2692;0.5126;
130.040;0.2659;0.5208;
130.060;0.2659;0.5413;
130.080;0.2668;0.5126;
130.100;0.2668;0.4757;
130.120;0.2668;0.4757;
130.140;0.2732;0.5536;
130.160;0.2732;0.5126;
130.180;0.2732;0.5044;
130.200;0.2708;0.4839;
130.220;0.2708;0.5003;
130.240;0.2792;0.5659;
130.260;0.2792;0.5290;
130.280;0.2792;0.4921;
130.300;0.2717;0.4798;
130.320;0.2717;0.5413;
130.340;0.2763;0.5208;
130.360;0.2763;0.5208;
130.380;0.2763;0.5044;
130.400;0.2737;0.5864;
130.420;0.2737;0.5618;
130.440;0.2770;0.5741;
130.460;0.2770;0.5249;
130.480;0.2770;0.5167;
130.500;0.2705;0.4880;
130.520;0.2705;0.5536;
130.540;0.2738;0.5577;
130.560;0.2738;0.4962;
130.580;0.2738;0.5290;
130.600;0.2750;0.4757;
130.620;0.2750;0.5536;
130.640;0.2711;0.5659;
130.660;0.2711;0.4716;
130.680;0.2711;0.5085;
130.700;0.2711;0.5536;
130.720;0.2711;0.4347;
130.740;0.2796;0.5905;
130.760;0.2796;0.5003;
130.780;0.2796;0.5331;
130.800;0.2746;0.5085;
130.820;0.2746;0.5782;
130.840;0.2703;0.5659;
130.860;0.2703;0.5905;
130.880;0.2703;0.5085;
130.900;0.2692;0.5536;
130.920;0.2692;0.5618;
130.940;0.2724;0.4757;
130.960;0.2724;0.5495;
130.980;0.2724;0.4552;
131.000;0.2827;0.5577;
131.020;0.2827;0.5167;
131.040;0.2840;0.5659;
131.060;0.2840;0.4962;
131.080;0.2845;0.4962;
131.100;0.2845;0.5044;
131.120;0.2845;0.5536;
131.140;0.2730;0.5290;
131.160;0.2730;0.5577;
131.180;0.2750;0.5126;
131.200;0.2750;0.5454;
131.220;0.2750;0.5290;
131.240;0.2769;0.4716;
131.260;0.2769;0.5782;
131.280;0.2784;0.4921;
131.300;0.2784;0.5536;
131.320;0.2784;0.5331;
131.340;0.2743;0.5167;
131.360;0.2743;0.5044;
131.380;0.2756;0.5864;
131.400;0.2756;0.5577;
131.420;0.2756;0.5372;
131.440;0.2785;0.4757;
131.460;0.2785;0.5454;
131.480;0.2799;0.5044;
131.500;0.2799;0.5618;
131.520;0.2799;0.5659;
131.540;0.2705;0.5044;
131.560;0.2705;0.5208;
131.580;0.2723;0.5372;
131.600;0.2723;0.5659;
131.620;0.2723;0.5085;
131.640;0.2627;0.5126;
131.660;0.2627;0.4757;
131.680;0.2653;0.5700;
131.700;0.2653;0.5003;
131.720;0.2653;0.4593;
131.740;0.2729;0.5208;
131.760;0.2729;0.5003;
131.780;0.2755;0.5208;
131.800;0.2755;0.4675;
131.820;0.2755;0.5044;
131.840;0.2792;0.4101;
131.860;0.2792;0.5823;
131.880;0.2819;0.5413;
131.900;0.2819;0.4798;
131.920;0.2819;0.5495;
131.940;0.2827;0.5085;
131.960;0.2827;0.5372;
131.980;0.2837;0.5741;
132.000;0.2837;0.5126;
132.020;0.2837;0.5167;
132.040;0.2727;0.5167;
132.060;0.2727;0.5659;
132.080;0.2749;0.5085;
132.100;0.2749;0.5208;
132.120;0.2749;0.5167;
132.140;0.2776;0.5167;
132.160;0.2776;0.5782;
132.180;0.2776;0.5003;
132.200;0.2776;0.5167;
132.220;0.2776;0.4429;
132.240;0.2753;0.5331;
132.260;0.2753;0.5454;
132.280;0.2766;0.4962;
132.300;0.2766;0.5044;
132.320;0.2766;0.5290;
132.340;0.2755;0.4716;
132.360;0.2755;0.5413;
132.380;0.2761;0.5167;
132.400;0.2761;0.4962;
132.420;0.2761;0.5126;
132.440;0.2767;0.5126;
132.460;0.2767;0.5454;
132.480;0.2772;0.5044;
132.500;0.2772;0.5044;
132.520;0.2772;0.4634;
132.540;0.2792;0.5372;
132.560;0.2792;0.5577;
132.580;0.2788;0.5249;
132.600;0.2788;0.4593;
132.620;0.2788;0.5290;
132.640;0.2784;0.5372;
132.660;0.2784;0.5249;
132.680;0.2787;0.4634;
132.700;0.2787;0.4675;
132.720;0.2787;0.5126;
132.740;0.2761;0.5085;
132.760;0.2761;0.5003;
132.780;0.2759;0.4675;
132.800;0.2759;0.5249;
132.820;0.2759;0.5249;
132.840;0.2782;0.5536;
132.860;0.2782;0.5208;
132.880;0.2781;0.4265;
132.900;0.2781;0.5126;
132.920;0.2781;0.5659;
132.940;0.2798;0.4716;
132.960;0.2798;0.5249;
132.980;0.2795;0.5003;
133.000;0.2795;0.5577;
133.020;0.2795;0.5577;
133.040;0.2709;0.5249;
133.060;0.2709;0.4429;
133.080;0.2718;0.5044;
133.100;0.2718;0.4265;
133.120;0.2718;0.5454;
133.140;0.2674;0.5618;
133.160;0.2674;0.5249;
133.180;0.2685;0.4470;
133.200;0.2685;0.5700;
133.220;0.2685;0.5331;
133.240;0.2701;0.5208;
133.260;0.2701;0.5167;
133.280;0.2721;0.5413;
133.300;0.2721;0.4880;
133.320;0.2721;0.4634;
133.340;0.2697;0.5331;
133.360;0.2697;0.4880;
133.380;0.2705;0.5331;
133.400;0.2705;0.4880;
133.420;0.2705;0.4921;
133.440;0.2738;0.4593;
133.460;0.2738;0.4716;
133.480;0.2744;0.5126;
133.500;0.2744;0.5782;
133.520;0.2744;0.5618;
133.540;0.2685;0.5126;
133.560;0.2685;0.5413;
133.580;0.2688;0.4716;
133.600;0.2688;0.5208;
133.620;0.2688;0.5659;
133.640;0.2669;0.5454;
133.660;0.2669;0.5085;
133.680;0.2692;0.5782;
133.700;0.2692;0.5618;
133.720;0.2692;0.5700;
133.740;0.2810;0.4511;
133.760;0.2810;0.5741;
133.780;0.2831;0.4921;
133.800;0.2831;0.6274;
133.820;0.2831;0.4675;
133.840;0.2686;0.4716;
133.860;0.2686;0.5331;
133.880;0.2700;0.4880;
133.900;0.2700;0.4962;
133.920;0.2700;0.5290;
133.940;0.2657;0.5290;
133.960;0.2657;0.6069;
133.980;0.2645;0.5331;
134.000;0.2645;0.4921;
134.020;0.2645;0.5782;
134.040;0.2647;0.5413;
134.060;0.2647;0.5331;
134.080;0.2653;0.5413;
134.100;0.2653;0.6438;
134.120;0.2653;0.5126;
134.140;0.2726;0.5700;
134.160;0.2726;0.5290;
134.180;0.2732;0.5044;
134.200;0.2732;0.5372;
134.220;0.2732;0.5700;
134.240;0.2778;0.4921;
134.260;0.2778;0.6069;
134.280;0.2761;0.4757;
134.300;0.2761;0.4921;
134.320;0.2761;0.5659;
134.340;0.2749;0.5577;
134.360;0.2749;0.5659;
134.380;0.2746;0.5249;
134.400;0.2746;0.5167;
134.420;0.2746;0.5536;
134.440;0.2711;0.5536;
134.460;0.2711;0.4675;
134.480;0.2705;0.4839;
134.500;0.2705;0.4798;
134.520;0.2705;0.5454;
134.540;0.2839;0.5618;
134.560;0.2839;0.4962;
134.580;0.2821;0.4429;
134.600;0.2821;0.5208;
134.620;0.2821;0.5126;
134.640;0.2819;0.5167;
134.660;0.2819;0.4552;
134.680;0.2793;0.4593;
134.700;0.2793;0.5208;
134.720;0.2793;0.5413;
134.740;0.2676;0.5905;
134.760;0.2676;0.4798;
134.780;0.2659;0.5331;
134.800;0.2659;0.5249;
134.820;0.2659;0.5905;
134.840;0.2764;0.5536;
134.860;0.2764;0.5208;
134.880;0.2741;0.4265;
134.900;0.2741;0.4839;
134.920;0.2741;0.5372;
134.940;0.2755;0.5536;
134.960;0.2755;0.5208;
134.980;0.2746;0.5208;
135.000;0.2746;0.5167;
135.020;0.2746;0.6110;
135.040;0.2766;0.5454;
135.060;0.2766;0.5413;
135.080;0.2767;0.5249;
135.100;0.2767;0.4921;
135.120;0.2767;0.5372;
135.140;0.2697;0.4675;
135.160;0.2697;0.4880;
135.180;0.2705;0.5126;
135.200;0.2705;0.5577;
135.220;0.2705;0.5495;
135.240;0.2759;0.5741;
135.260;0.2759;0.5741;
135.280;0.2766;0.5126;
135.300;0.2766;0.5208;
135.320;0.2766;0.5331;
135.340;0.2769;0.5331;
135.360;0.2769;0.4962;
135.380;0.2763;0.4839;
135.400;0.2763;0.5331;
135.420;0.2763;0.6028;
135.440;0.2767;0.4921;
135.460;0.2767;0.4880;
135.480;0.2769;0.4306;
135.500;0.2769;0.5659;
135.520;0.2769;0.5249;
135.540;0.2720;0.4880;
135.560;0.2720;0.5782;
135.580;0.2723;0.5618;
135.600;0.2723;0.5905;
135.620;0.2723;0.5249;
135.640;0.2756;0.5208;
135.660;0.2756;0.5618;
135.680;0.2781;0.5659;
135.700;0.2781;0.4552;
135.720;0.2781;0.5290;
135.740;0.2714;0.5536;
135.760;0.2714;0.5413;
135.780;0.2729;0.4757;
135.800;0.2729;0.4921;
135.820;0.2729;0.4798;
135.840;0.2746;0.4716;
135.860;0.2746;0.4921;
135.880;0.2763;0.5823;
135.900;0.2763;0.5003;
135.920;0.2763;0.5167;
135.940;0.2763;0.5044;
135.960;0.2763;0.5413;
135.980;0.2763;0.5003;
136.000;0.2763;0.4921;
136.020;0.2763;0.5495;
136.040;0.2697;0.5659;
136.060;0.2697;0.5577;
136.080;0.2697;0.5085;
136.100;0.2697;0.5126;
136.120;0.2697;0.5208;
136.140;0.2645;0.5577;
136.160;0.2645;0.5085;
136.180;0.2654;0.5167;
136.200;0.2654;0.4880;
136.220;0.2654;0.5659;
136.240;0.2743;0.4880;
136.260;0.2743;0.5331;
136.280;0.2755;0.5126;
136.300;0.2755;0.4757;
136.320;0.2755;0.5085;
136.340;0.2724;0.5536;
136.360;0.2724;0.4839;
136.380;0.2709;0.5208;
136.400;0.2709;0.5454;
136.420;0.2709;0.5167;
136.440;0.2769;0.5495;
136.460;0.2769;0.5413;
136.480;0.2770;0.4716;
136.500;0.2770;0.4757;
136.520;0.2770;0.4962;
136.540;0.2764;0.5577;
136.560;0.2764;0.4798;
136.580;0.2759;0.4921;
136.600;0.2759;0.4921;
136.620;0.2759;0.4921;
136.640;0.2753;0.4880;
136.660;0.2753;0.5331;
136.680;0.2756;0.4757;
136.700;0.2756;0.4634;
136.720;0.2756;0.5372;
136.740;0.2741;0.4839;
136.760;0.2741;0.5003;
136.780;0.2743;0.5413;
136.800;0.2743;0.4921;
136.820;0.2743;0.5085;
136.840;0.2653;0.5618;
136.860;0.2653;0.5372;
136.880;0.2659;0.5003;
136.900;0.2659;0.5331;
136.920;0.2659;0.5167;
136.940;0.2746;0.4593;
136.960;0.2746;0.4634;
136.980;0.2752;0.5167;
137.000;0.2752;0.4921;
137.020;0.2752;0.4921;
137.040;0.2790;0.4798;
137.060;0.2790;0.4306;
137.080;0.2804;0.5003;
137.100;0.2804;0.4880;
137.120;0.2804;0.4675;
137.140;0.2703;0.4634;
137.160;0.2703;0.4716;
137.180;0.2734;0.4634;
137.200;0.2734;0.5044;
137.220;0.2734;0.5044;
